OBJECTID,BOEM Lease Number,Project Name,Project Phase Number,Developer Name,Wind Turbine Identifier,Maximum Height (m),Maximum Megawatts,Maximum Rotor Diameter (m),Wind Turbine Model,Depth (m),Configuration Option Number,Installation Status,Notes,Longitude (NAD83),Latitude (NAD83),Northing,Easting,UTM Zone,Alternate location,x,y
4841,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B55,266,12,220,8-12 MW,,1,Proposed,,-70.9049948,41.13056493,4555000.035,340099.5675,19N,,-7893107.964,5031620.331
4842,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B56,266,12,220,8-12 MW,,1,Proposed,,-70.8828069,41.13092951,4555000,341962.9307,19N,,-7890638.018,5031674.214
4843,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B57,266,12,220,8-12 MW,,1,Proposed,,-70.86085088,41.13126535,4554997.666,343806.7382,19N,,-7888193.884,5031723.849
4844,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B64,266,12,220,8-12 MW,,1,Proposed,,-70.90453118,41.11389064,4553148,340098,19N,,-7893056.355,5029156.302
4845,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B65,266,12,220,8-12 MW,,1,Proposed,,-70.88227512,41.11436216,4553159.727,341967.8145,19N,,-7890578.821,5029225.972
4846,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B66,266,12,220,8-12 MW,,1,Proposed,,-70.86043677,41.11461137,4553148,343802,19N,,-7888147.786,5029262.794
4847,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B67,266,12,220,8-12 MW,,1,Proposed,,-70.83874571,41.11505925,4553159.051,345624.268,19N,,-7885733.147,5029328.972
4848,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B37,266,12,220,8-12 MW,,1,Proposed,,-71.10530975,41.16054896,4558716.173,323365.1736,19N,,-7915406.931,5036052.772
4849,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B63,266,12,220,8-12 MW,,1,Proposed,,-70.92690747,41.11326768,4553120.16,338217.6888,19N,,-7895547.273,5029064.256
4850,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B70,266,12,220,8-12 MW,,1,Proposed,,-71.01393527,41.09458052,4551210.802,330862.5072,19N,,-7905235.166,5026303.546
4851,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B61,266,12,220,8-12 MW,,1,Proposed,,-70.99278756,41.11174787,4553075.895,332682.2641,19N,,-7902881.014,5028839.7
4852,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B09,266,12,220,8-12 MW,,2,Proposed,,-71.12864273,41.22672406,4566110.797,321587.275,19N,,-7918004.348,5045842.405
4853,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B10,266,12,220,8-12 MW,,2,Proposed,,-71.10670079,41.22719759,4566118.55,323427.73,19N,,-7915561.781,5045912.492
4854,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B11,266,12,220,8-12 MW,,2,Proposed,,-71.08468239,41.22754074,4566112.14,325274.2159,19N,,-7913110.703,5045963.284
4855,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B13,266,12,220,8-12 MW,,2,Proposed,,-71.1941141,41.20880643,4564257.999,316049.2031,19N,,-7925292.589,5043190.778
4856,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B14,266,12,220,8-12 MW,,2,Proposed,,-71.17226266,41.20923623,4564259.703,317882.5014,19N,,-7922860.097,5043254.375
4857,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B15,266,12,220,8-12 MW,,2,Proposed,,-71.10625106,41.21047173,4564260.67,323420.4246,19N,,-7915511.716,5043437.196
4858,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B16,266,12,220,8-12 MW,,2,Proposed,,-71.08418572,41.21086733,4564260,325271.456,19N,,-7913055.413,5043495.734
4859,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B18,266,12,220,8-12 MW,,2,Proposed,,-71.21572528,41.19172947,4562408,314188.919,19N,,-7927698.335,5040664.237
4860,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B19,266,12,220,8-12 MW,,2,Proposed,,-71.19374865,41.19215038,4562408,316033.183,19N,,-7925251.908,5040726.503
4861,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B20,266,12,220,8-12 MW,,2,Proposed,,-71.17170595,41.19256834,4562408,317882.9531,19N,,-7922798.124,5040788.332
4862,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B22,266,12,220,8-12 MW,,2,Proposed,,-71.12766179,41.19343077,4562412.437,321579.0243,19N,,-7917895.15,5040915.916
4863,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B23,266,12,220,8-12 MW,,2,Proposed,,-71.10598203,41.19375509,4562404.184,323398.0235,19N,,-7915481.769,5040963.894
4864,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B24,266,12,220,8-12 MW,,2,Proposed,,-71.21534412,41.17505807,4560556.257,314173.7378,19N,,-7927655.904,5038198.335
4865,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B26,266,12,220,8-12 MW,,2,Proposed,,-71.17125849,41.17579973,4560545.349,317874,19N,,-7922748.313,5038308.022
4866,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B27,266,12,220,8-12 MW,,2,Proposed,,-71.14910085,41.17643826,4560570.082,319734.4614,19N,,-7920281.735,5038402.458
4867,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B28,266,12,220,8-12 MW,,2,Proposed,,-71.1270406,41.1768252,4560567.556,321586.0301,19N,,-7917825.998,5038459.685
4868,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B29,266,12,220,8-12 MW,,2,Proposed,,-71.10512262,41.17719794,4560564.211,323425.6012,19N,,-7915386.099,5038514.812
4869,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B30,266,12,220,8-12 MW,,2,Proposed,,-71.2588377,41.15753419,4558704.515,310474.6647,19N,,-7932497.59,5035607.016
4870,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B31,266,12,220,8-12 MW,,2,Proposed,,-71.23687596,41.15783839,4558690.682,312318.3363,19N,,-7930052.819,5035651.994
4871,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B32,266,12,220,8-12 MW,,2,Proposed,,-71.2149385,41.1583711,4558702.737,314160.5961,19N,,-7927610.751,5035730.757
4872,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B34,266,12,220,8-12 MW,,2,Proposed,,-71.17071615,41.15937649,4558720.848,317874,19N,,-7922687.94,5035879.411
4873,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B35,266,12,220,8-12 MW,,2,Proposed,,-71.14865258,41.15963861,4558704,319726,19N,,-7920231.833,5035918.168
4874,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B12,266,12,220,8-12 MW,,2,Proposed,,-71.06271535,41.22793525,4566112,327116.5104,19N,,-7910665.342,5046021.675
4875,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B17,266,12,220,8-12 MW,,2,Proposed,,-71.06229538,41.21126159,4564260,327107.7866,19N,,-7910618.591,5043554.075
4876,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B21,266,12,220,8-12 MW,,2,Proposed,,-71.14972712,41.19298598,4562408.567,319727.3385,19N,,-7920351.451,5040850.115
4877,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B25,266,12,220,8-12 MW,,2,Proposed,,-71.19323307,41.17548473,4560556.623,316029.7614,19N,,-7925194.513,5038261.436
4878,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B36,266,12,220,8-12 MW,,2,Proposed,,-71.12687378,41.16006279,4558706.199,321554.5273,19N,,-7917807.428,5035980.887
4879,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B38,266,12,220,8-12 MW,,2,Proposed,,-71.08248463,41.16063917,4558680.104,325280.549,19N,,-7912866.049,5036066.112
4880,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B39,266,12,220,8-12 MW,,2,Proposed,,-71.06027991,41.16124575,4558703.097,327145.2183,19N,,-7910394.229,5036155.801
4881,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B40,266,12,220,8-12 MW,,2,Proposed,,-71.03828815,41.16158899,4558697.747,328991.296,19N,,-7907946.118,5036206.553
4882,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B41,266,12,220,8-12 MW,,2,Proposed,,-71.01590362,41.16227512,4558730.171,330871.1886,19N,,-7905454.282,5036308.008
4883,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B42,266,12,220,8-12 MW,,2,Proposed,,-70.99423172,41.16247084,4558710,332690,19N,,-7903041.776,5036336.947
4884,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B46,266,12,220,8-12 MW,,2,Proposed,,-71.08225484,41.14422654,4556857.472,325256.2317,19N,,-7912840.469,5033639.63
4885,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B47,266,12,220,8-12 MW,,2,Proposed,,-71.03766037,41.14497852,4556852.387,329000.7912,19N,,-7907876.233,5033750.792
4886,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B59,266,12,220,8-12 MW,,2,Proposed,,-71.05911706,41.11110594,4553134.171,327111.1213,19N,,-7910264.782,5028744.855
4887,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B68,266,12,220,8-12 MW,,2,Proposed,,-71.05832389,41.09443795,4551282.094,327134,19N,,-7910176.486,5026282.486
4888,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B72,266,12,220,8-12 MW,,2,Proposed,,-70.97038944,41.09600756,4551285.612,334523.4255,19N,,-7900387.665,5026514.34
4889,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B73,266,12,220,8-12 MW,,2,Proposed,,-70.94852088,41.09653705,4551303.092,336361.3957,19N,,-7897953.268,5026592.553
4890,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B74,266,12,220,8-12 MW,,2,Proposed,,-71.05802524,41.07784605,4549439.452,327115.581,19N,,-7910143.24,5023831.979
4891,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B75,266,12,220,8-12 MW,,2,Proposed,,-71.03573836,41.07828307,4549444,328989.0329,19N,,-7907662.276,5023896.516
4892,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B78,266,12,220,8-12 MW,,2,Proposed,,-70.96966231,41.07943192,4549444,334542.9013,19N,,-7900306.721,5024066.175
4893,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B79,266,12,220,8-12 MW,,2,Proposed,,-70.94763839,41.07980642,4549444,336394,19N,,-7897855.029,5024121.48
4894,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B43,266,12,220,8-12 MW,,2,Proposed,,-70.97279134,41.16262484,4558686.092,334489.267,19N,,-7900655.044,5036359.719
4895,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B50,266,12,220,8-12 MW,,2,Proposed,,-71.0806614,41.12753733,4555001.403,325345.6787,19N,,-7912663.087,5031172.882
4896,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B33,266,12,220,8-12 MW,,2,Proposed,,-71.19129224,41.15880802,4558701.009,316145.9356,19N,,-7924978.46,5035795.359
4897,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B60,266,12,220,8-12 MW,,2,Proposed,,-71.03753053,41.11133014,4553116.437,328924.2709,19N,,-7907861.78,5028777.981
4898,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B69,266,12,220,8-12 MW,,2,Proposed,,-71.03530283,41.09505628,4551305.321,329069.1131,19N,,-7907613.793,5026373.821
4899,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B71,266,12,220,8-12 MW,,2,Proposed,,-70.99229253,41.09668822,4551403.011,332685.5942,19N,,-7902825.906,5026614.884
4900,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B76,266,12,220,8-12 MW,,2,Proposed,,-71.01455603,41.07884331,4549464.852,330769.981,19N,,-7905304.269,5023979.25
4901,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B51,266,12,220,8-12 MW,,2,Proposed,,-71.03706011,41.12752609,4554913.61,329005.83,19N,,-7907809.413,5031171.222
4902,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B77,266,12,220,8-12 MW,,2,Proposed,,-70.99038193,41.07910804,4549447.584,332801.4786,19N,,-7902613.219,5024018.344
4903,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B58,266,12,220,8-12 MW,,2,Proposed,,-70.83977851,41.13144308,4554979.809,345575.979,19N,,-7885848.118,5031750.116
4904,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B55,266,12,220,8-12 MW,,2,Proposed,,-70.9049948,41.13056493,4555000.035,340099.5675,19N,,-7893107.964,5031620.331
4905,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B56,266,12,220,8-12 MW,,2,Proposed,,-70.8828069,41.13092951,4555000,341962.9307,19N,,-7890638.018,5031674.214
4906,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B57,266,12,220,8-12 MW,,2,Proposed,,-70.86085088,41.13126535,4554997.666,343806.7382,19N,,-7888193.884,5031723.849
4907,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B64,266,12,220,8-12 MW,,2,Proposed,,-70.90453118,41.11389064,4553148,340098,19N,,-7893056.355,5029156.302
4908,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B65,266,12,220,8-12 MW,,2,Proposed,,-70.88227512,41.11436216,4553159.727,341967.8145,19N,,-7890578.821,5029225.972
4909,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B66,266,12,220,8-12 MW,,2,Proposed,,-70.86043677,41.11461137,4553148,343802,19N,,-7888147.786,5029262.794
4910,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B67,266,12,220,8-12 MW,,2,Proposed,,-70.83874571,41.11505925,4553159.051,345624.268,19N,,-7885733.147,5029328.972
4911,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B37,266,12,220,8-12 MW,,2,Proposed,,-71.10530975,41.16054896,4558716.173,323365.1736,19N,,-7915406.931,5036052.772
4912,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B63,266,12,220,8-12 MW,,2,Proposed,,-70.92690747,41.11326768,4553120.16,338217.6888,19N,,-7895547.273,5029064.256
4913,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B70,266,12,220,8-12 MW,,2,Proposed,,-71.01393527,41.09458052,4551210.802,330862.5072,19N,,-7905235.166,5026303.546
4914,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B61,266,12,220,8-12 MW,,2,Proposed,,-70.99278756,41.11174787,4553075.895,332682.2641,19N,,-7902881.014,5028839.7
4915,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B44,266,12,220,8-12 MW,,2,Proposed,,-71.12602951,41.14356523,4556872.862,321580.6217,19N,,-7917713.444,5033541.873
4916,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B45,266,12,220,8-12 MW,,2,Proposed,,-71.10305366,41.14372885,4556844.184,323509.3439,19N,,-7915155.784,5033566.06
4917,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B09,266,12,220,8-12 MW,,3,Proposed,,-71.12864273,41.22672406,4566110.797,321587.275,19N,,-7918004.348,5045842.405
4918,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B10,266,12,220,8-12 MW,,3,Proposed,,-71.10670079,41.22719759,4566118.55,323427.73,19N,,-7915561.781,5045912.492
4919,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B13,266,12,220,8-12 MW,,3,Proposed,,-71.1941141,41.20880643,4564257.999,316049.2031,19N,,-7925292.589,5043190.778
4920,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B14,266,12,220,8-12 MW,,3,Proposed,,-71.17226266,41.20923623,4564259.703,317882.5014,19N,,-7922860.097,5043254.375
4921,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B15,266,12,220,8-12 MW,,3,Proposed,,-71.10625106,41.21047173,4564260.67,323420.4246,19N,,-7915511.716,5043437.196
4922,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B16,266,12,220,8-12 MW,,3,Proposed,,-71.08418572,41.21086733,4564260,325271.456,19N,,-7913055.413,5043495.734
4923,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B18,266,12,220,8-12 MW,,3,Proposed,,-71.21572528,41.19172947,4562408,314188.919,19N,,-7927698.335,5040664.237
4924,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B19,266,12,220,8-12 MW,,3,Proposed,,-71.19374865,41.19215038,4562408,316033.183,19N,,-7925251.908,5040726.503
4925,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B20,266,12,220,8-12 MW,,3,Proposed,,-71.17170595,41.19256834,4562408,317882.9531,19N,,-7922798.124,5040788.332
4926,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B22,266,12,220,8-12 MW,,3,Proposed,,-71.12766179,41.19343077,4562412.437,321579.0243,19N,,-7917895.15,5040915.916
4927,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B23,266,12,220,8-12 MW,,3,Proposed,,-71.10598203,41.19375509,4562404.184,323398.0235,19N,,-7915481.769,5040963.894
4928,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B24,266,12,220,8-12 MW,,3,Proposed,,-71.21534412,41.17505807,4560556.257,314173.7378,19N,,-7927655.904,5038198.335
4929,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B26,266,12,220,8-12 MW,,3,Proposed,,-71.17125849,41.17579973,4560545.349,317874,19N,,-7922748.313,5038308.022
4930,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B27,266,12,220,8-12 MW,,3,Proposed,,-71.14910085,41.17643826,4560570.082,319734.4614,19N,,-7920281.735,5038402.458
4931,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B28,266,12,220,8-12 MW,,3,Proposed,,-71.1270406,41.1768252,4560567.556,321586.0301,19N,,-7917825.998,5038459.685
4932,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B29,266,12,220,8-12 MW,,3,Proposed,,-71.10512262,41.17719794,4560564.211,323425.6012,19N,,-7915386.099,5038514.812
4933,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B30,266,12,220,8-12 MW,,3,Proposed,,-71.2588377,41.15753419,4558704.515,310474.6647,19N,,-7932497.59,5035607.016
4934,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B31,266,12,220,8-12 MW,,3,Proposed,,-71.23687596,41.15783839,4558690.682,312318.3363,19N,,-7930052.819,5035651.994
4935,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B32,266,12,220,8-12 MW,,3,Proposed,,-71.2149385,41.1583711,4558702.737,314160.5961,19N,,-7927610.751,5035730.757
4936,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B34,266,12,220,8-12 MW,,3,Proposed,,-71.17071615,41.15937649,4558720.848,317874,19N,,-7922687.94,5035879.411
4937,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B35,266,12,220,8-12 MW,,3,Proposed,,-71.14865258,41.15963861,4558704,319726,19N,,-7920231.833,5035918.168
4938,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B17,266,12,220,8-12 MW,,3,Proposed,,-71.06229538,41.21126159,4564260,327107.7866,19N,,-7910618.591,5043554.075
4939,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B21,266,12,220,8-12 MW,,3,Proposed,,-71.14972712,41.19298598,4562408.567,319727.3385,19N,,-7920351.451,5040850.115
4940,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B25,266,12,220,8-12 MW,,3,Proposed,,-71.19323307,41.17548473,4560556.623,316029.7614,19N,,-7925194.513,5038261.436
4941,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B36,266,12,220,8-12 MW,,3,Proposed,,-71.12687378,41.16006279,4558706.199,321554.5273,19N,,-7917807.428,5035980.887
4942,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B38,266,12,220,8-12 MW,,3,Proposed,,-71.08248463,41.16063917,4558680.104,325280.549,19N,,-7912866.049,5036066.112
4943,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B39,266,12,220,8-12 MW,,3,Proposed,,-71.06027991,41.16124575,4558703.097,327145.2183,19N,,-7910394.229,5036155.801
4944,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B40,266,12,220,8-12 MW,,3,Proposed,,-71.03828815,41.16158899,4558697.747,328991.296,19N,,-7907946.118,5036206.553
4945,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B41,266,12,220,8-12 MW,,3,Proposed,,-71.01590362,41.16227512,4558730.171,330871.1886,19N,,-7905454.282,5036308.008
4946,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B42,266,12,220,8-12 MW,,3,Proposed,,-70.99423172,41.16247084,4558710,332690,19N,,-7903041.776,5036336.947
4947,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B46,266,12,220,8-12 MW,,3,Proposed,,-71.08225484,41.14422654,4556857.472,325256.2317,19N,,-7912840.469,5033639.63
4948,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B47,266,12,220,8-12 MW,,3,Proposed,,-71.03766037,41.14497852,4556852.387,329000.7912,19N,,-7907876.233,5033750.792
4949,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B59,266,12,220,8-12 MW,,3,Proposed,,-71.05911706,41.11110594,4553134.171,327111.1213,19N,,-7910264.782,5028744.855
4950,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B68,266,12,220,8-12 MW,,3,Proposed,,-71.05832389,41.09443795,4551282.094,327134,19N,,-7910176.486,5026282.486
4951,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B72,266,12,220,8-12 MW,,3,Proposed,,-70.97038944,41.09600756,4551285.612,334523.4255,19N,,-7900387.665,5026514.34
4952,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B73,266,12,220,8-12 MW,,3,Proposed,,-70.94852088,41.09653705,4551303.092,336361.3957,19N,,-7897953.268,5026592.553
4953,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B74,266,12,220,8-12 MW,,3,Proposed,,-71.05802524,41.07784605,4549439.452,327115.581,19N,,-7910143.24,5023831.979
4954,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B75,266,12,220,8-12 MW,,3,Proposed,,-71.03573836,41.07828307,4549444,328989.0329,19N,,-7907662.276,5023896.516
4955,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B78,266,12,220,8-12 MW,,3,Proposed,,-70.96966231,41.07943192,4549444,334542.9013,19N,,-7900306.721,5024066.175
4956,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B79,266,12,220,8-12 MW,,3,Proposed,,-70.94763839,41.07980642,4549444,336394,19N,,-7897855.029,5024121.48
4957,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B43,266,12,220,8-12 MW,,3,Proposed,,-70.97279134,41.16262484,4558686.092,334489.267,19N,,-7900655.044,5036359.719
4958,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B50,266,12,220,8-12 MW,,3,Proposed,,-71.0806614,41.12753733,4555001.403,325345.6787,19N,,-7912663.087,5031172.882
4959,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B33,266,12,220,8-12 MW,,3,Proposed,,-71.19129224,41.15880802,4558701.009,316145.9356,19N,,-7924978.46,5035795.359
4960,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B60,266,12,220,8-12 MW,,3,Proposed,,-71.03753053,41.11133014,4553116.437,328924.2709,19N,,-7907861.78,5028777.981
4961,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B69,266,12,220,8-12 MW,,3,Proposed,,-71.03530283,41.09505628,4551305.321,329069.1131,19N,,-7907613.793,5026373.821
4962,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B71,266,12,220,8-12 MW,,3,Proposed,,-70.99229253,41.09668822,4551403.011,332685.5942,19N,,-7902825.906,5026614.884
4963,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B76,266,12,220,8-12 MW,,3,Proposed,,-71.01455603,41.07884331,4549464.852,330769.981,19N,,-7905304.269,5023979.25
4964,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B51,266,12,220,8-12 MW,,3,Proposed,,-71.03706011,41.12752609,4554913.61,329005.83,19N,,-7907809.413,5031171.222
4965,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B77,266,12,220,8-12 MW,,3,Proposed,,-70.99038193,41.07910804,4549447.584,332801.4786,19N,,-7902613.219,5024018.344
4966,OCS-A 0486,Revolution Wind,,Revolution Wind LLC,B58,266,12,220,8-12 MW,,3,Proposed,,-70.83977851,41.13144308,4554979.809,345575.979,19N,,-7885848.118,5031750.116
